"gender" "math" "math interest" "math evaluation" "math input" "math hours" "science" "science interest" "science evaluation" "science input" "science hours" "parental education" "educational resources"
"girl" 636.67361 8.93041 10.35139 8.27843 "45min - 3hours" 558.68335 10.27988 9.47921 9.11017 "<= 45min" "high school" 9.60097
"girl" 681.29304 8.60159 7.57539 9.6346 "<= 45min" 613.19471 9.82743 10.59285 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 682.6525 9.60333 11.01771 9.15641 "45min - 3hours" 673.13982 9.82743 11.09147 9.11017 "45min - 3hours" "college" 8.91919
"girl" 497.55803 8.26761 6.97345 7.85736 ">= 3hours" 476.23661 9.03893 7.60129 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 545.83361 5.03748 7.2741 6.47491 "<= 45min" 550.98259 5.7899 6.91883 7.10299 "<= 45min" "university above" 11.64917
"girl" 450.91679 7.51389 6.66537 6.97717 "<= 45min" 453.90322 7.98897 6.5266 6.05062 "<= 45min" "junior high school" 8.91919
"girl" 443.82003 7.51389 6.33324 7.42878 "<= 45min" 465.90298 8.67804 7.60129 8.30491 "<= 45min" "high school" 10.92551
"girl" 520.9795 8.26761 8.20673 7.85736 "45min - 3hours" 475.20114 7.98897 7.60129 7.52384 "45min - 3hours" "university above" 11.64917
"girl" 455.77038 8.60159 8.20673 7.42878 "<= 45min" 512.61865 9.03893 8.54023 9.11017 "<= 45min" "high school" 9.60097
"girl" 326.95216 7.03246 8.20673 9.6346 "45min - 3hours" 433.01382 9.41832 9.15956 9.11017 "<= 45min" "college" 10.25396
"girl" 608.66884 9.965 9.81093 9.6346 ">= 3hours" 505.22394 8.329 8.54023 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 681.43595 8.26761 8.92971 9.6346 "45min - 3hours" 586.6841 7.64598 8.54023 8.30491 ">= 3hours" "high school" 9.60097
"girl" 712.73407 10.80246 7.57539 12.42205 "<= 45min" 616.72076 10.82037 6.91883 10.02885 "<= 45min" "high school" 10.92551
"girl" 627.36319 9.965 11.01771 8.27843 ">= 3hours" 509.04994 9.41832 10.59285 8.30491 ">= 3hours" "junior high school" 8.91919
"girl" 547.55699 9.965 8.55351 9.15641 ">= 3hours" 504.09027 5.7899 7.91985 7.10299 "<= 45min" "high school" 8.19314
"girl" 513.27022 8.60159 7.68856 8.70884 "45min - 3hours" 559.04757 9.03893 7.91985 10.57281 "<= 45min" "university above" 10.25396
"girl" 700.99278 13.46507 11.9425 9.6346 "45min - 3hours" 558.93769 9.41832 9.81631 10.02885 "45min - 3hours" "high school" 10.92551
"girl" 524.70112 9.60333 8.55351 8.70884 "<= 45min" 492.70743 8.67804 8.23142 8.69954 "45min - 3hours" "high school" 8.19314
"girl" 533.6703 6.36452 7.88323 5.86845 "45min - 3hours" 570.6722 8.329 8.23142 6.05062 "45min - 3hours" "high school" 10.25396
"girl" 601.70237 13.46507 7.57539 8.70884 "45min - 3hours" 562.53084 7.28866 6.91883 6.62923 "45min - 3hours" "junior high school" 7.37134
"boy" 683.34101 12.07123 11.01771 10.74331 ">= 3hours" 633.20249 12.9437 11.779 10.57281 "<= 45min" "college" 10.25396
"boy" 692.49187 13.46507 8.20673 11.44903 "45min - 3hours" 572.67658 10.82037 7.27088 11.22017 "<= 45min" "high school" 10.25396
"boy" 442.2456 5.03748 6.66537 8.27843 ">= 3hours" 462.00966 7.64598 8.23142 9.11017 "45min - 3hours" "junior high school" 7.37134
"boy" 496.33031 9.60333 8.20673 9.15641 "45min - 3hours" 524.96931 9.41832 9.15956 9.11017 "45min - 3hours" "university above" 12.51743
"boy" 596.48967 8.26761 6.66537 10.15325 "<= 45min" 512.89524 8.67804 6.05617 10.02885 "45min - 3hours" "university above" 14.01827
"boy" 669.58348 11.33851 7.2741 12.42205 "45min - 3hours" 649.41658 12.9437 8.23142 12.10159 "45min - 3hours" "high school" 8.91919
"boy" 484.69304 5.03748 7.57539 7.42878 "<= 45min" 510.70745 8.67804 7.27088 8.69954 "<= 45min" "high school" 8.91919
"boy" 642.38833 12.07123 11.01771 9.15641 "45min - 3hours" 573.47462 9.03893 9.15956 8.30491 "45min - 3hours" "high school" 9.60097
"boy" 535.911 11.33851 7.57539 11.44903 "45min - 3hours" 480.54629 9.03893 8.23142 8.30491 "45min - 3hours" "junior high school" 8.91919
"boy" 693.14975 9.965 9.34439 9.15641 "45min - 3hours" 632.15153 10.27988 9.15956 9.11017 "<= 45min" "junior high school" 8.19314
"boy" 525.42817 9.26151 8.07495 7.85736 ">= 3hours" 488.17286 8.329 8.23142 7.91938 ">= 3hours" "high school" 9.60097
"boy" 306.0504 8.60159 3.41233 6.47491 "<= 45min" 256.22084 7.98897 4.13635 6.62923 "<= 45min" "high school" 8.19314
"girl" 404.79957 7.03246 6.97345 8.27843 "<= 45min" 461.81937 8.329 7.91985 8.30491 "45min - 3hours" "elementary school" 6.33067
"boy" 653.81856 9.60333 8.92971 8.27843 "45min - 3hours" 555.16047 7.98897 8.54023 8.30491 "45min - 3hours" "university above" 9.60097
"boy" 469.73103 8.93041 8.20673 8.70884 "45min - 3hours" 477.73962 9.03893 8.54023 7.52384 "45min - 3hours" "high school" 8.19314
"boy" 677.54271 8.26761 7.57539 8.27843 "<= 45min" 620.41997 12.9437 13.10323 11.22017 "45min - 3hours" "university above" 11.64917
"boy" 673.75394 9.26151 8.92971 9.6346 "<= 45min" 693.43031 10.82037 10.59285 9.54897 "45min - 3hours" "high school" 8.91919
"boy" 512.73938 9.26151 8.20673 6.97717 ">= 3hours" 477.74671 9.82743 9.47921 9.11017 "45min - 3hours" "junior high school" 9.60097
"boy" 712.96178 13.46507 13.70742 12.42205 "<= 45min" 613.77082 9.82743 13.10323 10.57281 "45min - 3hours" "university above" 12.51743
"boy" 597.8984 11.33851 8.20673 9.6346 "45min - 3hours" 616.465 9.41832 9.15956 9.54897 ">= 3hours" "high school" 9.60097
"boy" 607.44134 13.46507 9.34439 14.34298 "<= 45min" 604.73835 11.54992 13.10323 11.22017 "<= 45min" "high school" 10.25396
"boy" 515.62188 12.07123 8.55351 9.15641 ">= 3hours" 523.59865 12.9437 9.81631 13.83345 ">= 3hours" "high school" 10.92551
"boy" 468.06721 7.51389 7.88323 8.70884 "<= 45min" 410.18976 9.41832 9.81631 10.57281 "45min - 3hours" "high school" 8.19314
"boy" 593.20962 9.965 8.92971 8.27843 "<= 45min" 497.54598 7.28866 6.91883 7.52384 "45min - 3hours" "high school" 10.25396
"boy" 581.43693 13.46507 13.70742 9.15641 "<= 45min" 465.28454 12.9437 13.10323 10.57281 "<= 45min" "high school" 9.60097
"boy" 496.55098 7.51389 7.2741 8.27843 "<= 45min" 466.32382 9.03893 8.84836 8.30491 "45min - 3hours" "junior high school" 8.91919
"boy" 652.40289 8.26761 8.55351 7.42878 "<= 45min" 638.18911 10.27988 9.47921 8.30491 "45min - 3hours" "high school" 10.92551
"boy" 349.58635 7.51389 8.55351 7.85736 "<= 45min" 450.12327 11.54992 10.59285 8.69954 "45min - 3hours" "elementary school" 4.32303
"boy" 734.52009 13.46507 13.70742 14.34298 "<= 45min" 634.73038 9.82743 8.84836 10.57281 "45min - 3hours" "high school" 9.60097
"boy" 602.14271 8.26761 6.97345 6.97717 "45min - 3hours" 649.75559 8.329 6.91883 7.10299 "45min - 3hours" "junior high school" 8.91919
"girl" 436.94719 8.60159 8.55351 8.70884 "45min - 3hours" 460.98227 8.67804 8.84836 8.69954 "<= 45min" "junior high school" 8.91919
"girl" 620.01918 8.26761 7.57539 7.85736 "45min - 3hours" 567.76318 8.329 7.27088 8.30491 "45min - 3hours" "elementary school" 8.91919
"girl" 544.96522 5.03748 3.41233 6.47491 "<= 45min" 507.18129 10.82037 7.91985 10.02885 "<= 45min" "junior high school" 10.25396
"girl" 640.32495 12.07123 11.01771 9.6346 "45min - 3hours" 518.13882 6.42609 7.60129 9.54897 ">= 3hours" "high school" 8.91919
"girl" 604.69649 10.80246 9.34439 9.6346 "45min - 3hours" 510.96561 9.03893 8.23142 7.52384 "45min - 3hours" "junior high school" 10.25396
"girl" 634.80599 6.36452 5.96004 8.70884 "45min - 3hours" 529.33846 6.42609 6.91883 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 603.84061 9.26151 7.57539 8.27843 "45min - 3hours" 548.40199 8.67804 8.23142 7.91938 "<= 45min" "high school" 8.19314
"girl" 413.07623 9.60333 8.92971 7.85736 ">= 3hours" 531.59827 10.27988 9.15956 9.54897 "45min - 3hours" "junior high school" 8.19314
"girl" 561.5744 9.965 9.34439 9.6346 "45min - 3hours" 502.33565 8.79495 8.84836 10.02885 ">= 3hours" "high school" 11.64917
"girl" 612.36297 8.93041 7.2741 9.6346 "45min - 3hours" 575.92789 9.03893 7.60129 8.69954 "45min - 3hours" "high school" 11.64917
"girl" 437.33055 8.60159 7.57539 7.42878 "45min - 3hours" 437.31052 8.67804 7.60129 8.69954 "<= 45min" "high school" 8.91919
"boy" 638.01274 12.07123 11.01771 14.34298 "45min - 3hours" 487.73031 7.28866 7.27088 10.02885 "<= 45min" "junior high school" 8.19314
"boy" 644.12903 7.51389 7.88323 6.97717 "45min - 3hours" 647.6996 8.67804 8.84836 8.30491 "<= 45min" "college" 10.25396
"boy" 511.15656 7.91186 6.97345 8.70884 "45min - 3hours" 621.06394 6.89527 7.60129 3.55609 "45min - 3hours" "junior high school" 8.19314
"boy" 592.24737 8.93041 9.34439 7.85736 "45min - 3hours" 568.37159 7.64598 10.17921 7.91938 "45min - 3hours" "junior high school" 8.19314
"boy" 658.41393 8.60159 7.57539 8.27843 "45min - 3hours" 603.30299 8.329 8.54023 7.91938 "<= 45min" "junior high school" 8.91919
"boy" 456.62391 8.60159 8.55351 6.97717 ">= 3hours" 471.0154 9.82743 9.81631 8.69954 "45min - 3hours" "high school" 8.19314
"boy" 554.49385 7.51389 7.57539 7.85736 "45min - 3hours" 506.09378 9.03893 8.84836 8.69954 "<= 45min" "junior high school" 7.37134
"boy" 497.28004 6.36452 3.41233 7.85736 "45min - 3hours" 562.42566 9.82743 8.54023 9.54897 "45min - 3hours" "junior high school" 8.19314
"boy" 532.6361 7.03246 7.88323 7.42878 "<= 45min" 499.26252 7.64598 8.23142 6.05062 "<= 45min" "high school" 10.92551
"boy" 682.6972 12.07123 9.81093 9.6346 "45min - 3hours" 621.47148 4.51274 7.27088 7.10299 "<= 45min" "junior high school" 8.19314
"boy" 625.66406 13.46507 10.35139 12.42205 "<= 45min" 603.28095 9.41832 8.84836 8.30491 "45min - 3hours" "college" 10.25396
"girl" 514.29292 9.26151 7.57539 8.27843 "45min - 3hours" 495.88694 8.67804 8.54023 8.30491 "45min - 3hours" "elementary school" 7.37134
"girl" 639.88617 8.60159 8.20673 8.70884 ">= 3hours" 607.58485 8.67804 8.23142 9.11017 "<= 45min" "high school" 9.60097
"girl" 706.918 13.46507 9.81093 12.42205 "45min - 3hours" 599.84677 6.89527 8.54023 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 683.10648 10.35777 8.92971 10.74331 "45min - 3hours" 607.87967 9.82743 9.47921 10.57281 "45min - 3hours" "high school" 9.60097
"girl" 627.65582 8.93041 6.66537 9.15641 "45min - 3hours" 552.87971 9.82743 8.54023 8.69954 "<= 45min" "junior high school" 8.19314
"girl" 665.07169 9.60333 7.88323 9.6346 "45min - 3hours" 582.43661 9.82743 8.23142 9.11017 "45min - 3hours" "junior high school" 8.19314
"girl" 656.77592 10.80246 8.92971 14.34298 ">= 3hours" 584.99669 8.329 7.60129 8.30491 "45min - 3hours" "high school" 10.25396
"girl" 516.86759 9.60333 8.55351 11.44903 "45min - 3hours" 541.31978 8.67804 9.15956 10.57281 "45min - 3hours" "high school" 10.25396
"girl" 640.772 9.965 8.55351 10.74331 "45min - 3hours" 570.4758 9.41832 8.54023 9.54897 "<= 45min" "high school" 10.25396
"girl" 531.90011 8.60159 7.57539 9.15641 "45min - 3hours" 562.82861 9.03893 8.23142 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 538.76457 13.46507 11.01771 10.74331 "45min - 3hours" 417.32893 9.03893 9.47921 8.69954 "45min - 3hours" "high school" 9.60097
"boy" 680.01258 10.80246 11.01771 7.42878 "<= 45min" 591.57601 12.9437 11.779 7.10299 "<= 45min" "college" 9.60097
"boy" 539.31217 5.03748 7.57539 8.27843 "<= 45min" 517.61857 6.89527 8.23142 7.52384 "<= 45min" "university above" 11.64917
"boy" 637.25038 9.60333 7.57539 9.6346 "45min - 3hours" 570.4099 9.41832 8.23142 10.02885 "<= 45min" "high school" 9.60097
"boy" 656.47133 10.35777 7.88323 7.85736 "45min - 3hours" 615.80913 7.28866 6.91883 7.52384 "<= 45min" "university above" 11.64917
"boy" 606.88267 9.965 7.57539 8.27843 "45min - 3hours" 569.12085 9.41832 8.23142 9.54897 "<= 45min" "high school" 9.60097
"boy" 667.33094 8.93041 6.66537 7.85736 "<= 45min" 581.86312 7.64598 5.40984 6.62923 "45min - 3hours" "high school" 8.91919
"boy" 780.97385 9.965 8.92971 8.70884 "45min - 3hours" 652.8597 9.41832 8.54023 8.69954 "45min - 3hours" "university above" 10.92551
"boy" 739.38418 7.91186 9.34439 7.42878 "45min - 3hours" 618.80665 9.03893 9.15956 6.05062 "<= 45min" "high school" 10.25396
"boy" 488.45265 8.60159 6.97345 7.85736 "45min - 3hours" 441.39555 8.67804 8.54023 8.69954 "<= 45min" "high school" 9.60097
"boy" 682.75161 6.36452 6.97345 6.47491 ">= 3hours" 623.48448 6.89527 6.91883 7.10299 "45min - 3hours" "university above" 10.92551
"girl" 587.85323 5.03748 4.82293 5.01998 "<= 45min" 519.94603 4.51274 4.13635 3.55609 "<= 45min" "high school" 9.60097
"girl" 699.78628 6.36452 8.20673 7.85736 "45min - 3hours" 587.76474 6.89527 7.60129 7.10299 "<= 45min" "high school" 9.60097
"girl" 736.16849 8.60159 8.20673 8.27843 "45min - 3hours" 665.80273 9.41832 8.84836 7.91938 "<= 45min" "university above" 12.51743
"girl" 478.70055 5.03748 7.2741 6.97717 ">= 3hours" 500.89167 8.329 7.91985 7.52384 "<= 45min" "college" 10.25396
"girl" 599.86737 6.36452 3.41233 7.85736 "<= 45min" 536.85232 8.329 6.5266 8.30491 "<= 45min" "university above" 10.25396
"girl" 537.53829 8.26761 7.2741 7.85736 "45min - 3hours" 459.3995 7.64598 7.91985 7.10299 "<= 45min" "high school" 8.91919
"girl" 582.17303 7.03246 7.57539 9.15641 "45min - 3hours" 558.13081 7.98897 7.27088 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 678.3263 8.93041 7.2741 8.27843 ">= 3hours" 633.81035 8.67804 7.60129 7.52384 "<= 45min" "university above" 11.64917
"girl" 690.00669 9.26151 9.34439 8.27843 "45min - 3hours" 616.85497 12.9437 13.10323 10.02885 "45min - 3hours" "high school" 10.25396
"girl" 593.77387 5.03748 9.34439 8.27843 "45min - 3hours" 555.23205 6.42609 9.47921 7.91938 "<= 45min" "junior high school" 7.37134
"girl" 765.18512 10.35777 9.81093 10.15325 "45min - 3hours" 712.22914 11.54992 11.779 10.02885 "<= 45min" "university above" 12.51743
"girl" 691.91007 11.33851 8.20673 10.74331 "45min - 3hours" 583.33001 9.82743 8.84836 11.22017 "45min - 3hours" "university above" 11.64917
"girl" 647.85232 9.965 7.88323 10.15325 "45min - 3hours" 534.88253 9.03893 8.54023 8.69954 "45min - 3hours" "junior high school" 9.60097
"girl" 599.41038 10.35777 7.57539 9.6346 "45min - 3hours" 532.31393 9.41832 8.23142 8.69954 "45min - 3hours" "university above" 11.64917
"girl" 721.00045 7.03246 7.88323 8.70884 "45min - 3hours" 669.05971 7.64598 8.23142 9.11017 "45min - 3hours" "university above" 10.92551
"girl" 645.07619 8.26761 5.96004 8.70884 "<= 45min" 653.31633 9.03893 6.05617 6.62923 "<= 45min" "high school" 8.19314
"girl" 742.3402 9.60333 8.20673 9.6346 "<= 45min" 635.62106 9.41832 9.15956 9.54897 "<= 45min" "college" 10.25396
"girl" 597.3375 8.26761 7.36315 9.6346 "45min - 3hours" 533.96206 9.03893 8.84836 9.54897 "<= 45min" "high school" 8.91919
"girl" 641.90855 7.03246 7.88323 10.74331 "<= 45min" 617.86054 9.03893 8.84836 10.02885 "<= 45min" "high school" 10.25396
"girl" 522.04342 5.03748 3.41233 7.42878 "<= 45min" 493.09216 8.67804 4.13635 8.69954 "<= 45min" "high school" 8.19314
"girl" 473.37846 9.26151 7.57539 7.85736 "<= 45min" 429.53742 9.82743 8.23142 7.91938 "45min - 3hours" "elementary school" 6.33067
"girl" 696.35908 9.965 7.2741 8.70884 "45min - 3hours" 576.18932 9.03893 7.27088 8.69954 "45min - 3hours" "junior high school" 10.25396
"girl" 754.49837 13.46507 10.35139 11.44903 "<= 45min" 679.82225 12.9437 11.09147 9.11017 "45min - 3hours" "college" 10.92551
"girl" 661.37722 8.93041 7.57539 10.15325 "45min - 3hours" 617.42147 10.82037 7.91985 11.22017 "45min - 3hours" "university above" 14.01827
"girl" 654.01633 10.80246 8.55351 9.6346 "<= 45min" 517.10444 6.89527 6.91883 7.10299 "45min - 3hours" "high school" 10.25396
"girl" 629.46937 13.46507 8.92971 11.44903 "45min - 3hours" 532.79501 7.64598 6.5266 7.10299 "45min - 3hours" "high school" 10.25396
"boy" 678.93491 9.965 9.34439 9.6346 "45min - 3hours" 671.90097 9.41832 9.81631 9.54897 "45min - 3hours" "high school" 9.60097
"boy" 500.73518 7.51389 6.97345 8.70884 "<= 45min" 535.1241 11.54992 9.81631 8.69954 "<= 45min" "high school" 10.25396
"boy" 671.26686 11.33851 10.13806 10.15325 "45min - 3hours" 578.55464 12.9437 9.47921 12.10159 "45min - 3hours" "university above" 11.64917
"boy" 555.4018 5.03748 6.33324 5.86845 "45min - 3hours" 534.15901 4.51274 4.13635 3.55609 "45min - 3hours" "high school" 10.25396
"boy" 752.60494 13.46507 13.70742 10.74331 "<= 45min" 711.11446 9.82743 9.47921 9.54897 "45min - 3hours" "university above" 12.51743
"boy" 657.37224 9.26151 8.55351 10.74331 ">= 3hours" 591.01081 12.9437 11.779 10.57281 "45min - 3hours" "high school" 10.25396
"boy" 566.25045 5.03748 3.41233 3.26515 ">= 3hours" 633.496 9.41832 8.23142 7.91938 "45min - 3hours" "junior high school" 8.19314
"boy" 831.80108 13.46507 11.9425 11.44903 "<= 45min" 763.29159 12.9437 9.47921 12.10159 "45min - 3hours" "university above" 10.92551
"boy" 620.88869 10.80246 8.20673 8.70884 "45min - 3hours" 549.77025 12.9437 9.81631 11.22017 "45min - 3hours" "high school" 9.60097
"boy" 659.70591 12.07123 11.9425 9.15641 "<= 45min" 639.07368 9.41832 7.91985 7.52384 "45min - 3hours" "high school" 11.64917
"boy" 608.2695 9.965 6.97345 9.15641 "45min - 3hours" 472.75246 7.98897 6.05617 7.52384 "45min - 3hours" "junior high school" 8.19314
"boy" 658.54354 9.965 8.55351 8.27843 "45min - 3hours" 585.46674 9.82743 9.15956 8.69954 "45min - 3hours" "college" 9.60097
"boy" 697.45362 13.46507 13.70742 12.42205 ">= 3hours" 636.71785 12.9437 13.10323 12.10159 "45min - 3hours" "elementary school" 7.37134
"boy" 628.2755 10.35777 8.55351 9.15641 "<= 45min" 591.78332 12.9437 10.59285 9.11017 "<= 45min" "university above" 11.64917
"boy" 525.70158 7.91186 7.2741 8.27843 "45min - 3hours" 523.54257 7.28866 7.27088 7.52384 "45min - 3hours" "high school" 10.92551
"boy" 854.63516 12.07123 11.9425 10.74331 "45min - 3hours" 844.34662 11.54992 9.15956 8.30491 "45min - 3hours" "university above" 11.64917
"boy" 581.56386 8.60159 5.96004 7.85736 "45min - 3hours" 553.27022 8.67804 8.23142 6.62923 "45min - 3hours" "high school" 8.91919
"boy" 568.20724 8.93041 8.92971 8.27843 "45min - 3hours" 584.09325 9.41832 9.47921 7.52384 "45min - 3hours" "university above" 11.64917
"boy" 502.92526 6.36452 6.66537 5.86845 ">= 3hours" 513.84397 7.28866 6.05617 5.23495 ">= 3hours" "university above" 10.92551
"boy" 494.32626 5.03748 6.66537 6.47491 "45min - 3hours" 485.11949 6.89527 8.23142 8.30491 "45min - 3hours" "high school" 8.91919
"boy" 647.37087 8.26761 8.92971 7.85736 "45min - 3hours" 596.37419 7.64598 8.23142 6.62923 ">= 3hours" "high school" 8.91919
"boy" 600.41877 9.26151 8.55351 8.27843 "45min - 3hours" 557.36147 11.54992 13.10323 11.22017 "45min - 3hours" "high school" 11.64917
"boy" 516.20166 5.03748 7.57539 5.01998 "<= 45min" 567.39373 8.67804 9.15956 6.62923 "<= 45min" "university above" 12.51743
"boy" 588.64754 10.80246 10.35139 9.6346 "45min - 3hours" 508.7657 5.7899 6.91883 5.23495 "45min - 3hours" "high school" 9.60097
"boy" 715.27086 9.26151 11.9425 8.70884 "45min - 3hours" 653.5866 12.9437 13.10323 9.54897 "45min - 3hours" "university above" 11.64917
"boy" 595.41155 8.93041 8.55351 7.85736 "45min - 3hours" 584.33242 9.82743 10.17921 9.11017 "45min - 3hours" "high school" 10.92551
"boy" 732.06039 8.26761 11.01771 9.15641 "45min - 3hours" 707.37695 12.9437 11.779 10.57281 "45min - 3hours" "university above" 14.01827
"boy" 608.2542 13.46507 13.70742 11.44903 "45min - 3hours" 510.58263 9.03893 7.91985 6.62923 ">= 3hours" "high school" 8.91919
"boy" 552.17192 8.26761 6.97345 8.27843 "45min - 3hours" 572.82672 12.9437 9.15956 10.57281 "<= 45min" "high school" 11.64917
"boy" 632.10494 13.46507 13.70742 9.6346 ">= 3hours" 619.15929 12.9437 10.17921 7.91938 ">= 3hours" "college" 12.51743
"girl" 617.20617 9.60333 7.2741 11.44903 ">= 3hours" 607.71775 7.98897 6.5266 9.11017 ">= 3hours" "elementary school" 7.37134
"girl" 718.467 7.91186 7.57539 8.70884 ">= 3hours" 654.26069 7.98897 8.54023 7.52384 ">= 3hours" "university above" 12.51743
"girl" 670.27578 8.26761 8.20673 7.42878 "45min - 3hours" 584.89227 7.28866 9.15956 7.10299 "45min - 3hours" "university above" 10.25396
"girl" 671.17211 8.60159 7.57539 7.42878 "<= 45min" 562.78104 6.42609 6.05617 5.23495 "45min - 3hours" "high school" 10.25396
"girl" 646.95913 7.91186 9.34439 7.85736 "45min - 3hours" 615.12151 9.41832 9.47921 8.69954 "<= 45min" "college" 10.92551
"girl" 476.03023 7.03246 6.66537 7.42878 "<= 45min" 522.60475 4.51274 4.13635 3.55609 "<= 45min" "university above" 10.92551
"girl" 685.05477 8.26761 7.88323 9.15641 "45min - 3hours" 598.69063 7.98897 8.84836 7.10299 "45min - 3hours" "university above" 14.01827
"girl" 752.83164 10.35777 9.34439 8.27843 "<= 45min" 722.74684 9.41832 9.15956 7.91938 "<= 45min" "college" 10.92551
"girl" 374.33185 5.03748 4.82293 10.15325 ">= 3hours" 368.31428 4.51274 8.84836 6.62923 ">= 3hours" "high school" 8.91919
"girl" 680.87684 7.51389 7.88323 6.47491 "<= 45min" 593.03254 6.42609 6.91883 6.62923 "<= 45min" "university above" 14.01827
"girl" 607.29798 8.93041 6.97345 6.47491 "<= 45min" 490.6893 8.67804 6.05617 5.6168 "<= 45min" "high school" 10.25396
"girl" 674.95563 7.03246 8.92971 8.27843 "45min - 3hours" 619.7533 7.64598 8.23142 7.10299 "45min - 3hours" "college" 9.60097
